Date,Battery Voltage AVG,Temperature AVG,Relative Humidity AVG,Wind Speed Daily AVG,Wind Direction AVG,Solare Radiation AVG
1/11/2015,13.53666667,15.4225,89.9925,8.212958333,188.2868333,0
1/10/2015,13.70166667,22.92375,73.93125,20.243625,182.5094583,0
1/9/2015,13.59125,31.25166667,46.91125,8.326041667,237.0520833,0.106375
1/8/2015,13.72708333,35.99458333,33.34,3.706,148.390875,0.82625
1/7/2015,13.75041667,38.35833333,33.43958333,22.9045,240.04875,0
1/6/2015,13.54958333,36.91,21.6175,18.9625,278.1333333,0
1/5/2015,13.30583333,28.82333333,80.26083333,42.82541667,297.6208333,0
1/4/2015,13.41875,20.74666667,93.02291667,43.28666667,277.7,0
1/3/2015,13.59041667,23.31416667,36.05779167,20.3775,160.5538333,0
1/2/2015,13.58375,22.04666667,70.56208333,18.24470833,213.9758333,0.00475
1/1/2015,13.80416667,29.23,51.76666667,6.537208333,240.4545833,0
12/31/2014,13.8425,27.31125,33.92291667,9.69775,183.6289167,23.51429167
12/30/2014,13.85625,14.16566667,25.20083333,0,92.93708333,87.39358333
12/29/2014,13.80125,-0.165958333,78.225,0,60.98625,96.619125
12/28/2014,13.57083333,5.927916667,92.23333333,0,232.4195417,96.53025
12/27/2014,13.37583333,12.8725,89.47083333,0,219.863,34.45854167
12/26/2014,13.7225,20.10583333,26.38416667,0,166.9490833,87.76016667
12/25/2014,13.71583333,13.21125,41.50958333,0,167.385125,92.08016667
12/24/2014,13.33666667,11.00533333,86.24791667,0,227.7377917,59.56129167
12/23/2014,13.44958333,23.07166667,98.2875,0,257.5291667,69.01279167
12/22/2014,13.51083333,14.84441667,86.29291667,0,85.824625,122.3587917
12/21/2014,12.91583333,16.09125,96.7375,0,196.2639167,23.576375
12/20/2014,12.84125,20.02083333,98.18333333,0,227.2666667,17.566375
12/19/2014,12.97041667,12.8275,95.57083333,0,224.6,77.96625
12/18/2014,12.86125,16.895,97.07916667,0,224.6,38.4355
12/17/2014,12.86375,16.06,96.9,0,224.6,41.07320833
12/16/2014,12.87791667,15.4425,96.64166667,0,224.6,48.025
12/15/2014,13.05583333,15.18966667,96.36666667,0,224.6,66.79879167
12/14/2014,13.10625,8.964875,93.46666667,0,224.6458333,66.62079167
12/13/2014,12.98791667,8.911,93.5125,0,244.9541667,42.76745833
12/12/2014,12.88166667,12.23516667,95.10416667,0,257.5833333,22.50841667
12/11/2014,12.86875,18.42875,97.8625,0,257.5083333,11.176
12/10/2014,12.86791667,23.34791667,99.15833333,0,257.4916667,6.997375
12/9/2014,12.94333333,25.27833333,99.5375,0,257.5416667,14.544
12/8/2014,13.24416667,21.90666667,96.2125,0,255.5208333,38.59741667
12/7/2014,13.3025,22.93208333,62.27916667,0,239.9666667,56.02608333
12/6/2014,12.975,18.28416667,93.33458333,0,237.5708333,35.44045833
12/5/2014,13.11875,23.99541667,99.6625,6.695541667,237.5791667,22.565
12/4/2014,13.34625,22.1175,99.10833333,20.85875,240.575,44.02595833
12/3/2014,13.61291667,24.33791667,76.97416667,14.252625,242.6583333,68.45858333
12/2/2014,13.71916667,27.25291667,33.77208333,2.100125,253.2479167,87.12895833
12/1/2014,13.71708333,14.02541667,36.37458333,0,299.2958333,91.10416667
11/30/2014,13.26041667,12.24941667,47.26916667,0,299.325,96.05541667
11/29/2014,12.9125,1.961625,89.10333333,0,299.2291667,81.0645
11/28/2014,12.89583333,18.71404167,97.80833333,0,299.4583333,9.528958333
11/27/2014,13.08291667,23.7375,99.47083333,0,299.5666667,36.37829167
11/26/2014,13.49625,24.31666667,97.8875,0,299.5916667,74.66841667
11/25/2014,13.05375,26.11583333,100,21.11208333,299.5958333,12.68170833
11/24/2014,13.23,21.07166667,89.97833333,12.93054167,299.3458333,46.824375
11/23/2014,12.97291667,11.93716667,95.14583333,17.59358333,299.2625,26.32454167
11/22/2014,12.96791667,9.896625,94.6625,15.54116667,299.2625,51.3455
11/21/2014,13.04416667,18.98041667,98.075,26.90875,299.2291667,14.27075
11/20/2014,13.5925,19.28583333,86.88,36.465,281.0875,68.898
11/19/2014,13.545,28.20166667,74.56791667,16.40004167,268.2458333,53.844875
11/18/2014,13.51458333,33.75416667,11.549,8.909416667,163.6691667,67.37716667
11/17/2014,13.51291667,32.71708333,21.4875,3.826666667,300.875,106.94275
11/16/2014,13.55458333,30.33083333,28.38,6.07925,137.5379167,105.932125
11/15/2014,13.59791667,15.43754167,15.60895833,18.67866667,101.1934583,110.2219583
11/14/2014,13.59166667,12.03245833,14.42945833,11.02770833,146.83325,117.093625
11/13/2014,13.60666667,19.07791667,18.549875,7.383125,249.9591667,89.74854167
11/12/2014,13.59541667,12.92320833,10.90404167,11.80975,53.67416667,115.8339167
11/11/2014,13.56875,20.61958333,9.659916667,12.56066667,80.43,116.2805417
11/10/2014,13.45208333,17.77375,30.35116667,6.960958333,191.7429167,119.629125
11/9/2014,13.54625,21.96875,89.15416667,24.14166667,245.4,78.41325
11/8/2014,13.49291667,39.67291667,50.52875,17.16345833,294.8125,120.029625
11/7/2014,13.49041667,37.21333333,23.67625,8.180333333,245.93875,126.8401667
11/6/2014,13.18916667,24.1575,99.20833333,44.67270833,242.7375,26.307875
11/5/2014,13.58833333,30.67958333,93.86166667,46.05458333,250.825,57.51345833
11/4/2014,13.53416667,23.80583333,89.14041667,32.26416667,258.1916667,82.24408333
11/3/2014,13.55916667,24.32666667,99.2,28.65454167,226.65625,72.46879167
11/2/2014,13.53833333,20.75791667,97.09166667,14.02491667,111.795,107.3586667
11/1/2014,13.52041667,15.9475,95.22083333,3.019208333,225.1870833,139.253375
10/31/2014,13.31875,21.77791667,98.57916667,15.77479167,259.9916667,77.225125
10/30/2014,13.1275,28.5125,100,30.2275,259.8625,22.55733333
10/29/2014,13.52041667,22.24041667,99.01666667,21.86083333,259.8208333,98.90441667
10/28/2014,13.55166667,26.7025,99.90416667,19.26125,259.8291667,59.1335
10/27/2014,13.6475,17.52166667,97.0625,0,259.8875,141.9061667
10/26/2014,13.67666667,14.72125,96.30416667,0,259.9,81.401875
10/25/2014,13.49333333,24.4025,99.48333333,0,259.9,47.298
10/24/2014,13.40625,21,98.65,0,259.9125,68.141875
10/23/2014,13.24041667,18.59416667,98.125,0,259.9208333,41.8795
10/22/2014,13.15333333,25.48541667,99.95833333,0,259.9625,22.43266667
10/21/2014,13.57375,20.90166667,96.27083333,0,245.1625,92.92158333
10/20/2014,13.60416667,25.575,99.2375,0.327958333,259.9625,70.349875
10/19/2014,13.62958333,29.44208333,89.02958333,2.026666667,258.1583333,112.379375
10/18/2014,13.52416667,28.90958333,93.56583333,0,238.4166667,163.5671667
10/17/2014,13.20583333,28.09791667,99.99583333,0,242.9416667,13.56433333
10/16/2014,13.60375,21.04125,98.87916667,0,242.8958333,52.367625
10/15/2014,13.29041667,20.77166667,98.9,2.861375,242.9625,17.65741667
10/14/2014,13.53125,23.44791667,99.54583333,28.76166667,242.9958333,81.07370833
10/13/2014,13.51666667,33.115,63.89583333,57.08125,265.7291667,160.5085833
10/12/2014,13.49291667,28.98708333,59.45708333,15.91291667,244.027875,149.8634583
10/11/2014,13.49666667,25.32541667,91.71083333,27.79366667,263.1916667,56.71
10/10/2014,13.48,36.26208333,64.8475,15.3465,241.1733333,175.3969167
10/9/2014,13.505,37.23625,51.31166667,2.300208333,238.9695833,199.2215417
10/8/2014,13.49916667,38.215,29.73875,5.148083333,229.01375,144.9225
10/7/2014,13.47083333,40.94,38.33791667,8.546416667,219.1583333,192.9574583
10/6/2014,13.44083333,45.065,52.67708333,2.452583333,165.3111667,195.5275
10/5/2014,13.47666667,45.68916667,54.46333333,3.155875,142.5435417,209.3125
10/4/2014,13.48333333,42.99875,59.25791667,9.26775,171.1059583,125.3420833
10/3/2014,13.46666667,41.22583333,41.55833333,7.457833333,259.4466667,217.4580833
10/2/2014,13.49875,35.38,53.41708333,10.23741667,217.1992917,221.3462917
10/1/2014,13.49541667,34.46875,19.05,14.21133333,275.0536667,219.8998333
9/30/2014,13.47791667,25.32583333,64.24791667,9.577916667,257.1791667,179.0319583
9/29/2014,13.55666667,35.29625,47.83875,12.22416667,251.7155,161.2810833
9/28/2014,13.43791667,43.03291667,12.3635,4.85875,193.0470833,226.7194583
9/27/2014,13.46708333,33.31875,60.20041667,7.140916667,116.2945833,227.597125
9/26/2014,13.5325,28.23833333,100,0.897625,259.6458333,114.4008333
9/25/2014,13.64833333,26.82375,99.85416667,3.166208333,278.6041667,142.6989167
9/24/2014,13.16875,29.70291667,100,45.915,278.0541667,37.87370833
9/23/2014,13.05666667,32.85733333,100,65.11066667,254.2733333,16.5938
