StoreCode,Date,ChickenHuns,1pc,2 pc,3 pc,4 pc,8pc,8pc Meal,12 pc,12 pc Meal,16 pc,16 pc Meal,20 pc,20 pc Meal
C750002,20180523,0.25,31,48,2,0,2,2,4,6,8,2,0,0
C750002,20180524,33.375,27,48,5,0,3,2,6,2,5,3,0,0
C750002,20180525,12.375,30,82,10,0,4,2,7,7,4,1,0,0
C750002,20180526,11.5,19,64,3,0,5,1,5,3,5,2,0,1
C750002,20180527,10.25,25,55,4,0,3,2,6,0,8,0,0,1
C750002,20180528,19.875,26,62,1,0,4,2,3,0,6,3,0,1
C750002,20180529,14.5,18,63,2,0,5,1,6,2,6,0,0,0
C750002,20180530,32.875,18,49,2,0,9,4,4,2,3,1,0,1
C750002,20180531,14.875,38,64,4,0,2,3,7,3,6,1,1,2
C750002,20180601,15.875,40,65,3,0,7,4,5,1,4,1,0,1
C750002,20180602,6.625,24,62,3,0,5,3,6,3,10,5,0,3
C750002,20180603,26.625,18,64,2,0,3,2,9,5,8,2,2,0
C750002,20180604,8.375,21,60,3,0,5,2,1,3,4,0,1,0
C750002,20180605,32.375,36,63,9,0,1,1,2,0,5,0,1,0
C750002,20180606,4.625,22,58,6,0,3,2,6,1,5,3,0,0
C750002,20180607,16,21,67,1,0,5,2,7,2,3,2,0,0
C750002,20180608,12.125,20,72,4,0,1,7,5,4,11,1,1,0
C750002,20180609,27.5,25,64,1,0,1,1,4,2,3,5,0,1
C750002,20180610,6.875,24,70,2,0,6,3,5,4,5,2,3,2
C750002,20180611,16.375,22,74,5,0,0,8,3,0,5,2,1,0
C750002,20180612,16.375,27,67,5,0,1,1,5,0,4,1,0,1
C750002,20180613,14.125,21,46,1,0,3,3,5,0,4,3,0,0
C750002,20180614,5.5,20,66,5,0,4,2,9,5,2,1,1,0
C750002,20180615,14.25,31,90,3,0,3,1,11,3,4,1,2,0
C750002,20180616,5.375,27,56,3,0,3,2,2,1,4,2,1,5
C750002,20180617,9.5,26,72,0,0,4,1,10,1,7,1,1,1
C750002,20180618,17.125,26,82,4,0,3,2,4,3,7,1,0,1
C750002,20180619,8.125,18,68,5,0,4,3,12,0,4,0,0,0
C750002,20180620,15.875,25,52,5,0,8,2,3,2,8,1,2,0
C750002,20180621,9,22,84,3,0,3,1,6,2,5,0,0,0
C750002,20180622,18.625,25,97,7,0,3,4,2,2,6,3,1,0
C750002,20180623,10.5,29,64,1,0,3,3,7,4,11,0,1,7
C750002,20180624,8.25,24,75,3,0,4,2,11,0,3,1,1,1
C750002,20180625,22,19,87,0,0,3,5,7,1,3,1,0,0
C750002,20180626,7.25,36,80,1,0,3,4,6,4,6,3,0,0
C750002,20180627,6.875,26,48,2,0,2,7,8,1,8,4,1,0
C750002,20180628,35.25,30,67,13,0,4,4,5,1,12,0,1,0
C750002,20180629,12.875,33,58,13,0,3,2,12,3,12,4,1,3
C750002,20180630,28.25,13,60,5,0,4,2,10,0,9,0,0,1
C750002,20180701,13,18,78,7,0,3,1,15,8,8,1,0,2
C750002,20180702,4.125,32,59,9,0,9,2,4,3,2,2,2,0
C750002,20180703,18.25,27,85,4,0,1,2,5,3,6,2,0,2
C750002,20180704,28.5,12,38,2,0,7,2,8,4,9,4,0,3
C750002,20180705,26.125,25,63,7,0,4,1,5,6,11,5,0,0
C750002,20180706,2.125,28,71,3,0,1,2,3,3,5,0,0,0
C750002,20180707,27.625,28,62,6,0,3,1,4,1,2,1,1,4
C750002,20180708,0.625,14,58,8,0,5,3,10,1,5,0,1,2
C750002,20180709,16.125,20,79,6,0,5,6,8,2,4,1,0,0
C750002,20180710,5.625,17,72,7,0,1,1,4,2,3,0,0,0
C750002,20180711,1.75,21,62,8,0,2,6,9,2,9,0,0,0
C750002,20180712,28.125,24,62,3,0,4,2,6,7,5,2,1,5
C750002,20180713,21.75,19,58,6,0,1,2,7,7,10,4,0,0
C750002,20180714,32.875,17,55,5,0,1,3,9,1,10,6,1,0
C750002,20180715,13.5,21,68,0,0,0,2,8,3,7,1,2,1
C750002,20180716,15.75,18,44,3,0,6,1,3,3,5,2,2,2
C750002,20180717,12.25,17,65,10,0,2,3,7,4,4,1,1,1
C750002,20180718,10.75,47,66,6,0,1,2,6,4,10,1,1,0
C750002,20180719,11.375,24,79,3,0,3,2,8,5,2,2,1,0
C750002,20180720,7.75,35,52,10,0,5,5,17,3,11,4,1,1
C750002,20180721,30.875,20,56,6,0,3,3,4,2,9,2,0,1
C750002,20180722,18.25,29,61,4,0,2,1,13,0,10,1,2,0
C750002,20180723,14.625,19,53,2,0,3,3,4,0,0,1,0,0
C750002,20180724,3.75,29,63,3,0,1,0,7,2,6,0,1,1
C750002,20180725,24.5,18,41,4,0,4,2,10,5,6,0,0,0
C750002,20180726,13.375,15,61,0,0,3,4,4,3,7,3,1,11
C750002,20180727,33.125,23,77,9,0,0,1,3,3,2,3,1,1
C750002,20180728,32.75,16,58,2,0,4,4,8,1,3,6,0,4
C750002,20180729,25.875,24,73,3,0,2,1,3,1,8,1,0,0
C750002,20180730,23.875,0,57,2,0,4,2,8,3,8,0,0,0
C750002,20180731,17.25,0,65,10,0,3,4,3,1,8,0,0,1
C750002,20180801,7.75,0,76,4,0,3,0,9,1,3,3,0,0
C750002,20180802,19.875,0,80,2,0,1,5,12,0,9,0,1,3
C750002,20180803,6.75,0,64,1,0,8,5,7,1,3,3,0,3
C750002,20180804,11.375,0,55,4,0,1,4,6,1,5,2,0,2
C750002,20180805,17.75,0,51,3,0,2,4,8,3,10,1,1,0
C750002,20180806,21.75,0,46,5,0,0,4,7,0,3,2,0,0
C750002,20180807,8,0,57,6,0,0,1,6,2,4,0,0,0
C750002,20180808,13.25,0,54,0,0,6,6,7,0,10,3,0,3
C750002,20180809,15.625,0,45,7,0,1,3,8,1,1,1,0,0
C750002,20180810,4.25,0,65,7,0,1,4,5,1,8,1,-1,0
C750002,20180811,37,0,61,1,0,3,2,5,1,7,1,0,1
C750002,20180812,22.75,0,55,3,0,2,6,7,4,10,5,1,0
C750002,20180813,10.875,0,56,2,0,3,1,2,3,3,0,1,0
C750002,20180814,10.75,0,53,3,0,4,1,3,0,4,0,0,0
C750002,20180815,19.125,0,64,3,0,2,2,7,0,5,1,0,0
C750002,20180816,5.75,0,50,4,0,0,3,6,1,4,1,1,0
C750002,20180817,20.625,0,65,0,0,1,6,7,4,0,1,1,1
C750002,20180818,14.5,0,45,0,0,2,2,3,0,4,1,0,4
C750002,20180819,17.5,0,51,3,0,1,3,8,3,7,3,0,0
C750002,20180820,5.625,0,65,7,0,4,3,6,2,6,1,0,0
C750002,20180821,15.875,0,43,0,0,5,3,7,3,4,0,0,5
C750002,20180822,15.625,0,57,2,0,4,3,6,2,3,1,2,0
C750002,20180823,2.5,0,60,2,0,1,6,5,2,3,2,0,0
C750002,20180824,13,0,66,1,0,3,5,6,2,5,1,0,0
C750002,20180825,15.5,0,44,1,0,1,2,11,1,2,2,2,2
C750002,20180826,28.625,0,54,4,0,3,4,14,3,3,4,0,0
C750002,20180827,19,0,73,7,0,2,1,5,1,1,0,1,0
C750002,20180828,14.75,0,55,0,0,1,4,3,0,3,1,1,0
C750002,20180829,25.875,0,60,5,0,3,1,9,2,4,3,0,0
C750002,20180830,12,0,69,2,0,5,2,4,2,5,1,0,0
C750002,20180831,7.625,0,71,6,0,5,1,8,4,5,1,0,1
C750002,20180901,1.375,0,58,1,0,5,2,7,2,4,4,0,2
C750002,20180902,20.125,0,41,4,0,5,3,8,3,8,2,0,2
C750002,20180903,9.375,0,67,0,0,2,3,9,3,6,0,0,0
C750002,20180904,9.625,0,54,6,0,4,3,2,2,2,0,0,0
C750002,20180905,14.25,0,60,7,0,1,4,5,2,4,2,0,0
C750002,20180906,23.25,0,64,1,0,1,5,3,0,4,1,0,1
C750002,20180907,18.25,0,43,2,0,6,3,2,1,4,3,0,0
C750002,20180908,10.75,0,47,6,0,3,4,2,1,9,4,0,0
C750002,20180909,12.875,0,45,2,0,4,1,8,3,5,0,0,1
C750002,20180910,26.75,0,45,1,0,2,4,4,0,6,3,0,3
C750002,20180911,26.375,0,66,3,0,0,4,3,0,2,2,1,1
C750002,20180912,27.75,0,56,6,0,3,3,4,1,1,0,0,0
C750002,20180913,13.625,0,50,0,0,3,2,4,4,2,1,0,0
C750002,20180914,3.5,0,40,1,0,5,1,4,0,3,3,0,0
C750002,20180915,22.5,0,47,7,0,3,3,5,5,6,0,1,0
C750002,20180916,-548.5,0,74,4,0,1,3,3,1,1,0,0,1
C750002,20180917,597.5,0,49,3,0,0,1,4,4,1,0,0,0
C750002,20180918,15.75,0,61,6,0,0,2,5,1,2,0,0,0
C750002,20180919,18.5,0,56,1,0,1,0,7,1,2,0,0,1
C750002,20180920,11.5,0,61,2,0,3,3,7,1,1,1,0,0
C750002,20180921,9.125,0,58,0,0,1,2,7,5,5,1,0,0
C750002,20180922,19.25,0,51,0,0,1,1,9,4,2,1,0,0
C750002,20180923,15.75,0,54,1,0,1,2,8,2,3,0,0,0
C750002,20180924,18,0,48,2,0,5,2,1,0,1,1,0,0
C750002,20180925,16.875,0,46,5,0,2,1,4,1,3,1,0,0
C750002,20180926,12.375,0,57,10,0,4,1,5,1,2,2,0,0
C750002,20180927,18.375,0,46,8,0,4,3,9,1,8,1,0,0
C750002,20180928,17,0,49,15,0,1,4,6,2,9,3,0,0
C750002,20180929,20.625,0,49,5,0,1,2,7,3,5,1,2,0
C750002,20180930,97.875,0,63,2,0,2,2,4,1,6,2,3,0
C750002,20181001,15.25,0,57,13,0,3,0,4,1,2,1,1,0
C750002,20181002,17.25,0,59,10,0,3,0,10,0,1,1,1,0
C750002,20181003,14.375,0,47,17,0,1,3,5,3,5,2,2,0
C750002,20181004,9.25,0,55,9,0,3,2,7,1,3,0,0,0
C750002,20181005,28.25,0,34,1,0,2,2,5,3,9,0,0,1
C750002,20181006,18.375,0,54,0,0,1,0,4,1,7,3,0,0
C750002,20181007,39.125,0,46,6,0,4,3,4,0,3,1,1,0
C750002,20181008,13.5,0,49,3,0,1,4,5,0,1,0,0,2
C750002,20181009,19,0,62,2,0,2,0,2,1,4,1,0,1
C750002,20181010,23.25,0,59,7,0,1,2,4,8,5,1,0,0
C750002,20181011,17.5,0,44,1,0,1,4,3,2,6,1,0,0
C750002,20181012,10,0,50,16,0,1,3,10,3,6,1,1,0
C750002,20181013,16.375,0,51,6,0,3,4,5,3,3,0,0,0
C750002,20181014,24.5,0,62,3,0,5,1,8,0,10,2,0,0
C750002,20181015,17.375,21,41,7,0,2,2,6,3,2,0,0,0
C750002,20181016,22.25,24,35,6,0,3,1,4,1,1,2,0,0
C750002,20181017,8.125,19,47,3,0,3,1,6,1,3,0,3,0
C750002,20181018,18.5,11,28,1,0,2,3,4,2,1,1,0,0
C750002,20181019,31.25,8,20,5,0,4,2,1,3,2,2,0,0
C750002,20181020,6.375,20,66,1,0,2,2,5,2,3,0,0,3
C750002,20181021,21.125,27,52,4,0,4,2,2,0,7,0,0,1
C750002,20181022,12.375,22,53,5,0,1,4,5,2,2,0,0,0
C750002,20181023,18.25,20,56,4,0,0,0,4,1,1,2,0,0
C750002,20181024,19.625,19,49,3,0,4,1,9,0,4,1,1,0
C750002,20181025,16,12,46,5,0,2,3,8,2,3,2,0,0
C750002,20181026,15.625,22,49,9,0,2,0,4,4,6,4,0,2
C750002,20181027,15.5,13,53,0,0,2,3,6,2,5,0,1,0
C750002,20181028,16,16,48,1,0,2,3,8,1,7,0,0,0
C750002,20181029,15.75,19,47,7,0,2,0,2,2,2,1,0,0
C750002,20181030,14,30,51,1,0,4,0,5,1,2,0,0,0
C750002,20181031,20.875,23,58,1,0,1,0,3,3,1,1,0,1
C750002,20181101,20.125,22,63,0,0,4,2,5,3,6,2,0,0
C750002,20181102,20.5,27,55,1,0,3,3,6,5,3,1,1,0
C750002,20181103,15.75,29,63,3,0,3,3,5,1,2,1,1,1
C750002,20181104,19.625,36,46,3,0,5,2,5,1,4,1,0,0
C750002,20181105,25.875,13,50,1,0,2,2,5,1,7,1,1,0
C750002,20181106,19.875,22,52,3,0,3,2,5,3,3,5,0,0
C750002,20181107,17.875,20,57,0,0,3,5,2,2,3,2,0,0
C750002,20181108,6.125,27,56,3,0,4,1,3,5,1,1,0,0
C750002,20181109,12.25,27,55,3,0,1,1,3,3,3,0,0,0
C750002,20181110,9.375,24,31,0,0,1,1,5,0,4,0,1,0
C750002,20181111,18.125,10,40,3,0,2,1,8,2,5,0,0,0
C750002,20181112,12.875,13,55,3,0,2,2,2,3,0,0,0,0
C750002,20181113,17.75,17,46,1,0,0,2,6,3,1,0,0,0
C750002,20181114,20.75,24,50,8,0,2,1,9,2,1,1,0,0
C750002,20181115,15.75,23,53,7,0,1,2,1,2,2,2,0,0
C750002,20181116,36.25,24,55,6,0,2,1,4,1,3,0,0,0
C750002,20181117,4.375,24,51,4,0,0,1,3,0,5,0,0,0
C750002,20181118,18.25,15,44,3,0,4,2,2,1,3,0,2,0
C750002,20181119,20,18,53,1,0,3,2,5,1,2,0,1,0
C750002,20181120,21.25,20,56,2,0,5,1,2,1,3,0,0,0
C750002,20181121,9.875,28,67,5,0,3,1,2,0,5,1,0,0
C750002,20181123,17.625,21,34,1,0,1,0,5,2,0,0,0,1
C750002,20181124,6.875,16,57,3,0,2,0,5,4,3,1,0,0
C750002,20181125,19.125,18,42,0,0,0,1,2,2,3,0,0,1
C750002,20181126,23.75,16,44,1,0,1,3,1,0,1,0,0,0
C750002,20181127,10.5,17,54,3,0,3,3,5,1,0,0,1,0
C750002,20181128,13.375,20,47,0,0,9,3,6,2,3,0,0,0
C750002,20181129,13.125,14,51,0,0,1,2,8,0,4,1,0,0
C750002,20181130,-2.25,26,55,0,0,5,3,10,1,5,0,0,0
C750002,20181201,46.5,16,37,1,0,6,2,9,1,9,1,0,0
C750002,20181202,14.625,18,45,0,0,4,2,6,2,9,1,1,0
C750002,20181203,18.5,16,61,0,0,5,1,8,2,2,1,1,0
C750002,20181204,10.5,11,53,0,0,6,5,7,1,6,2,0,1
C750002,20181205,26.25,16,43,0,0,3,2,6,2,3,1,0,0
C750002,20181206,16,15,53,0,0,8,3,6,1,4,1,1,0
C750002,20181207,15.375,21,52,0,0,6,2,8,1,5,0,0,0
C750002,20181208,14.75,21,40,0,0,3,1,8,3,5,1,0,0
C750002,20181209,20.625,19,44,0,0,5,3,3,1,8,2,0,0
C750002,20181210,14.375,20,46,1,0,4,1,5,0,2,1,0,0
C750002,20181211,17.625,25,58,0,0,2,0,6,3,3,0,1,0
C750002,20181212,11.75,21,41,0,0,3,3,5,3,1,2,0,0
C750002,20181213,13.25,16,73,0,0,1,2,1,2,5,0,1,0
C750002,20181214,20,27,56,0,0,3,0,4,0,3,0,0,0
C750002,20181215,20.5,20,53,0,0,7,3,4,3,6,0,0,1
C750002,20181216,9.625,11,43,0,0,8,2,12,4,6,0,0,0
C750002,20181217,26.875,24,57,0,0,4,0,3,4,4,2,0,0
C750002,20181218,14.625,27,50,0,0,4,4,6,0,2,1,0,0
C750002,20181219,19.5,24,55,0,0,8,2,4,1,3,1,0,0
C750002,20181220,27.25,21,63,0,0,3,0,7,4,4,2,0,0
C750002,20181221,12.125,25,72,2,0,3,5,6,2,6,0,1,0
C750002,20181222,12,22,64,0,0,5,1,11,2,5,2,3,0
C750002,20181223,15,20,52,0,0,7,5,5,2,2,0,0,1
C750002,20181224,6,25,40,0,0,2,0,4,0,5,2,0,0
C750002,20181226,19.625,17,62,0,0,2,3,2,1,2,1,0,0
C750002,20181227,23.625,31,58,1,0,2,1,5,1,2,1,0,0
C750002,20181228,13.25,28,53,0,0,5,1,2,2,4,4,0,0
C750002,20181229,24.625,10,36,0,0,3,2,6,1,4,3,1,0
C750002,20181230,8.125,19,47,0,0,5,4,2,2,3,2,0,0
C750002,20181231,13.125,14,43,0,0,2,1,2,1,1,1,0,0
C750002,20190101,9.75,12,46,0,0,4,1,6,0,2,0,0,0
C750002,20190102,9.75,23,50,0,0,1,3,4,2,7,2,0,0
C750002,20190103,24.5,18,51,0,0,5,4,4,2,6,3,0,0
C750002,20190104,12.625,20,47,1,0,8,1,5,2,3,1,0,0
C750002,20190105,11.75,16,38,0,0,1,1,7,2,4,0,0,1
C750002,20190106,15.375,16,45,0,0,1,3,2,1,2,0,1,1
C750002,20190107,6.125,17,47,1,0,1,1,3,2,0,0,1,0
C750002,20190108,9.5,18,42,1,0,7,1,3,0,1,2,0,0
C750002,20190109,20.625,16,34,0,0,4,2,3,1,2,1,0,0
C750002,20190110,7.125,13,54,0,0,6,4,3,2,3,0,0,0
C750002,20190111,17,19,55,1,0,2,2,3,1,2,0,0,2
C750002,20190112,8.125,16,52,0,0,9,1,6,3,6,1,0,0
C750002,20190113,19.375,12,37,0,0,4,3,9,1,4,0,0,0
C750002,20190114,13.875,16,41,0,0,2,2,2,1,5,0,0,0
C750002,20190115,10.875,18,31,0,0,3,1,3,2,1,1,0,0
C750002,20190116,14.75,19,35,0,0,6,2,5,2,2,0,0,0
C750002,20190117,17.875,15,21,0,0,3,0,1,1,1,1,0,0
C750002,20190118,13.25,19,38,0,0,0,0,4,1,2,1,0,0
C750002,20190119,22.375,8,33,0,0,5,1,7,0,2,0,2,1
C750002,20190120,6.125,13,27,0,0,7,2,4,1,3,1,0,1
C750002,20190121,24,12,36,0,0,0,1,2,3,1,1,0,1
C750002,20190122,8.25,18,33,6,2,4,1,12,1,3,0,0,0
C750002,20190123,10.75,15,36,4,3,2,1,5,3,3,2,0,0
C750002,20190124,11.875,14,48,8,8,5,0,5,1,2,2,0,0
C750002,20190125,-2.5,15,29,8,6,2,4,8,2,2,0,0,0
C750002,20190126,30.125,13,37,9,5,2,1,8,3,2,0,1,0
C750002,20190127,15,20,49,1,2,2,5,8,1,7,0,0,0
C750002,20190128,17.75,7,30,7,4,1,2,4,2,3,0,0,0
C750002,20190129,13.875,13,31,8,2,3,2,6,1,1,0,1,0
C750002,20190130,31.25,15,38,8,1,6,1,6,0,2,0,0,0
C750002,20190131,13.625,12,30,2,6,3,3,7,2,4,2,0,1
C750002,20190201,9.875,18,37,10,0,9,1,9,0,6,1,0,0
C750002,20190202,16.375,28,35,4,6,11,3,5,3,4,1,0,0
C750002,20190203,27.5,10,21,6,3,4,2,10,5,7,1,0,0
C750002,20190204,21.25,9,27,0,4,3,2,8,1,1,0,0,0
C750002,20190205,4.375,8,16,5,3,3,1,5,1,7,0,0,0
C750002,20190206,11.625,11,31,11,1,4,1,10,1,1,0,0,0
C750002,20190207,11.125,12,31,8,3,5,3,9,3,7,2,0,0
C750002,20190208,48.75,18,26,2,2,6,2,6,2,4,1,0,0
C750002,20190209,-11.75,4,8,2,2,2,0,5,1,4,0,1,0
C750002,20190210,3,8,20,11,1,3,1,6,0,4,0,0,0
C750002,20190211,24.125,6,11,1,5,4,1,3,1,4,2,0,0
C750002,20190212,11.5,9,9,3,1,3,1,4,0,3,0,0,0
C750002,20190213,21.625,10,22,10,8,3,1,5,1,3,0,0,0
C750002,20190214,14.375,8,14,6,3,4,1,5,3,3,1,1,0
C750002,20190215,12.75,15,27,1,4,2,4,4,3,2,1,0,0
C750002,20190216,13.875,9,14,0,4,2,2,1,1,3,1,0,1
C750002,20190217,22.625,11,19,6,5,7,3,8,3,6,2,0,0
C750002,20190218,6.25,6,21,4,3,4,4,9,1,4,0,0,0
C750002,20190219,-2.125,30,29,4,1,5,2,2,2,1,1,1,0
C750002,20190220,32.875,13,31,8,3,9,1,4,1,2,0,0,0
C750002,20190221,18.625,25,25,6,3,5,2,2,2,3,0,0,0
C750002,20190222,11.625,10,44,8,5,3,2,8,3,12,1,0,0
C750002,20190223,22.25,15,28,11,3,2,4,12,4,8,2,0,0
C750002,20190224,17.25,16,14,5,0,6,4,5,6,3,0,0,4
C750002,20190225,9.875,7,14,1,0,2,3,4,1,2,0,0,0
C750002,20190226,22.25,7,32,9,4,0,1,4,0,2,0,0,0
C750002,20190227,16.875,10,27,3,9,6,0,1,0,6,0,0,1
C750002,20190228,18.125,24,22,3,3,3,4,6,0,3,2,0,0
C750002,20190301,21.75,29,40,8,6,5,3,8,2,7,1,1,0
C750002,20190302,12.375,15,26,6,0,6,4,6,2,8,1,0,0
C750002,20190303,14.875,26,27,4,7,4,0,13,0,8,0,0,0
C750002,20190304,11.625,14,31,7,4,2,2,2,3,5,2,0,1
C750002,20190305,30.125,18,36,6,5,7,4,7,3,3,1,0,0
C750002,20190306,12.375,13,23,6,3,2,2,10,1,2,1,0,0
C750002,20190307,19.5,25,32,5,2,1,4,4,1,4,1,0,0
C750002,20190308,10,26,43,8,3,1,1,5,1,1,0,0,2
C750002,20190309,14.375,18,33,4,1,5,0,7,4,8,0,0,0
C750002,20190310,25.875,15,33,5,2,7,0,11,0,7,1,0,0
C750002,20190311,14,15,32,1,9,5,4,4,1,0,1,0,0
C750002,20190312,19.875,23,38,5,3,4,3,7,0,4,0,0,0
C750002,20190313,13,24,23,8,3,3,5,6,1,1,1,0,0
C750002,20190314,13.75,31,28,8,6,5,2,6,6,3,1,0,0
C750002,20190315,12.5,19,31,6,4,6,1,0,3,4,0,0,0
C750002,20190316,12.5,15,36,6,5,3,1,8,2,9,2,2,0
C750002,20190317,18.125,14,18,4,3,3,4,4,2,11,0,0,0
C750002,20190318,13.125,16,30,5,9,5,2,6,0,1,1,0,0
C750002,20190319,12.25,21,40,8,6,11,5,5,1,5,1,0,0
C750002,20190320,19.375,21,37,9,7,4,1,3,1,5,1,0,0
C750002,20190321,14,16,39,8,5,6,0,2,1,5,1,0,0
C750002,20190322,22.625,27,33,7,5,8,5,7,6,3,1,0,0
C750002,20190323,18.125,17,44,7,3,10,4,6,0,7,2,0,0
C750002,20190324,13,20,34,10,8,11,2,7,4,6,1,0,0
C750002,20190325,23.25,17,25,9,5,5,5,5,0,5,0,2,0
C750002,20190326,6.875,23,57,4,6,5,5,9,0,2,1,0,0
C750002,20190327,17.875,23,36,7,4,7,3,7,3,5,2,0,2
C750002,20190328,17.5,20,40,6,3,6,3,7,1,9,1,0,1
C750002,20190329,21.375,16,36,7,2,3,3,6,1,4,4,0,0
C750002,20190330,13.625,24,33,4,9,6,5,9,2,3,2,0,0
C750002,20190331,12.5,19,58,4,5,4,4,7,8,5,0,0,1
C750002,20190401,14,26,53,6,6,3,5,3,2,2,2,0,0
C750002,20190402,22.125,22,49,9,3,1,6,3,2,6,2,1,0
C750002,20190403,14.625,35,43,6,6,4,3,7,5,8,1,0,0
C750002,20190404,23.125,28,50,9,2,4,6,2,0,0,2,0,0
C750002,20190405,12.875,21,33,9,6,6,5,4,6,4,1,1,0
C750002,20190406,15.375,25,30,8,4,5,3,10,2,5,2,3,1
C750002,20190407,20.5,25,28,2,2,3,6,6,0,2,3,1,1
C750002,20190408,25.125,20,48,4,8,2,3,3,0,3,1,0,0
C750002,20190409,27,22,41,8,6,3,5,10,1,1,1,0,1
C750002,20190410,23.25,19,33,6,8,3,2,2,3,4,0,0,0
C750002,20190411,15.25,24,44,3,4,6,1,5,4,1,0,1,0
C750002,20190412,13.375,29,41,5,2,5,4,16,4,2,0,2,1
C750002,20190413,12.75,18,57,1,7,1,5,7,6,6,2,0,0
C750002,20190414,6.875,13,40,6,6,7,2,11,6,5,2,0,1
C750002,20190415,22.875,37,57,1,2,5,3,5,0,3,2,0,0
C750002,20190416,36.125,30,38,5,1,3,3,8,5,1,1,0,0
C750002,20190417,-6.125,23,37,8,5,5,7,3,3,4,2,0,0
C750002,20190418,12.75,39,34,5,10,5,2,3,2,3,0,0,1
C750002,20190419,14.25,33,37,7,6,3,2,7,7,4,1,0,0
C750002,20190420,22.5,16,37,5,2,4,0,7,2,2,2,1,0
C750002,20190421,9.375,21,27,1,3,7,3,6,3,4,3,1,1
C750002,20190422,23.875,15,43,1,3,7,4,5,0,5,1,0,2
C750002,20190423,18,23,39,5,3,4,7,4,1,2,0,0,0
C750002,20190424,13,26,42,5,3,5,6,10,4,0,0,2,1
C750002,20190425,17.375,27,25,3,3,6,2,4,1,4,0,0,0
C750002,20190426,14.25,38,42,5,6,3,5,7,3,3,3,1,0
C750002,20190427,18.875,11,48,6,3,10,2,11,2,7,2,4,0
C750002,20190428,3.5,19,31,8,5,10,4,10,4,5,2,0,0
C750002,20190429,-6,15,34,7,9,3,5,8,3,3,1,0,1
C750002,20190430,42.875,23,40,11,5,7,6,5,1,5,2,1,0
C750002,20190501,13,25,31,23,3,5,5,11,1,3,1,0,0
C750002,20190502,19.625,18,40,29,7,8,1,11,2,3,1,0,0
C750002,20190503,26.875,11,53,18,0,5,2,9,3,8,4,1,0
C750002,20190504,10.375,19,32,18,7,7,2,17,4,3,3,0,0
C750002,20190505,19.125,23,26,10,4,14,3,16,2,5,1,1,0
C750002,20190506,12.875,18,32,18,2,3,3,5,1,3,1,0,0
C750002,20190507,19.875,29,38,10,6,3,5,4,0,1,0,0,0
C750002,20190508,12.875,19,34,15,8,6,6,5,2,1,1,0,0
C750002,20190509,18.875,22,31,15,6,4,5,4,3,3,1,1,1
C750002,20190510,22.5,33,48,16,5,5,5,8,4,4,0,0,0
C750002,20190511,17.375,14,38,16,5,2,2,14,2,3,4,0,2
C750002,20190512,11.25,12,32,9,5,9,4,10,4,7,3,0,1
C750002,20190513,10.875,20,44,16,6,5,3,5,1,3,1,0,0
C750002,20190514,17.375,24,31,6,7,5,2,5,4,2,1,0,1
C750002,20190515,32.25,14,22,17,3,7,5,5,1,2,3,0,5
C750002,20190516,30,24,47,9,3,6,4,5,2,4,0,0,0
C750002,20190517,21.875,23,43,12,2,2,2,4,4,3,1,0,0
C750002,20190518,16.125,22,29,11,6,6,5,16,3,6,3,3,0
C750002,20190519,34,19,35,9,6,5,2,9,4,6,3,0,3
C750002,20190520,28,17,28,9,4,6,3,4,2,3,1,2,1
C750002,20190521,16.625,17,41,11,7,7,6,3,2,2,2,0,0
C750002,20190522,32.625,19,51,13,1,2,5,11,2,5,1,1,2
C750002,20190523,18.625,20,44,14,6,9,7,10,0,3,2,0,0
C750002,20190524,13.875,29,31,14,11,13,5,10,4,3,3,0,1
C750002,20190525,19.125,11,34,4,4,8,1,14,3,8,4,0,1
C750002,20190526,12.125,18,28,12,2,10,3,10,4,5,0,1,0
C750002,20190527,22.875,18,39,9,5,13,4,13,4,3,1,2,0
C750002,20190528,19.75,25,28,9,4,10,6,6,1,1,1,2,0
C750002,20190529,22.375,21,33,7,5,13,6,6,2,0,3,0,0
C750002,20190530,21.375,24,32,13,1,10,2,10,2,1,0,0,0
C750002,20190531,21.375,14,34,11,7,15,5,9,2,5,1,0,0
C750002,20190601,14.875,17,45,16,4,17,3,9,3,4,1,2,6
C750002,20190602,18.75,13,52,17,3,14,6,13,1,6,2,0,0
C750002,20190603,27.5,17,34,14,4,10,4,14,0,5,1,0,0
C750002,20190604,10,19,36,7,8,10,4,11,3,2,2,0,0
C750002,20190605,23.5,22,42,13,5,20,3,8,3,6,2,0,1
C750002,20190606,16.75,17,51,16,3,15,6,6,3,4,1,0,0
C750002,20190607,8.625,31,45,23,3,17,6,10,0,12,3,0,0
C750002,20190608,26.625,26,39,12,1,16,1,6,1,3,0,0,6
C750002,20190609,33.75,10,27,10,2,18,4,11,3,8,1,0,0
C750002,20190610,9,17,38,8,5,14,3,10,2,3,0,1,0
C750002,20190611,18.75,21,41,10,3,17,4,7,1,4,1,0,0
C750002,20190612,11.125,23,27,7,8,16,7,11,6,5,1,0,0
C750002,20190613,14.125,18,43,10,6,6,4,6,6,4,0,0,1
C750002,20190614,27.125,25,51,10,4,17,8,9,3,4,1,0,1
C750002,20190615,18.375,18,29,9,4,15,1,7,3,2,2,1,1
C750002,20190616,23.75,11,26,11,5,17,8,16,3,10,4,0,1
